metric_date,store_id,store_name,region,product_category,orders,units_sold,net_revenue_usd,gross_margin_usd,gross_margin_pct,on_hand_units,reorder_point_units,stockout_flag,fill_rate_pct,shipped_on_time_pct,returns_units
2026-06-17,S010,Atlanta Midtown,Southeast,Home,5,7,464.5,213.67,46.0,85,68,0,99.1,97.6,0
2026-06-17,S010,Atlanta Midtown,Southeast,Beauty,15,19,659.6,375.97,57.0,226,145,0,99.1,97.6,2
2026-06-17,S010,Atlanta Midtown,Southeast,Consumer Electronics,2,3,442.0,137.02,31.0,12,38,1,89.85,93.73,0
2026-06-17,S011,Charlotte SouthPark,Southeast,Apparel,8,14,831.59,432.42,52.0,136,110,0,99.1,97.6,0
2026-06-17,S011,Charlotte SouthPark,Southeast,Footwear,5,7,589.66,288.94,49.0,78,75,0,99.1,97.6,1
2026-06-17,S011,Charlotte SouthPark,Southeast,Home,5,7,475.62,218.79,46.0,78,68,0,99.1,97.6,0
2026-06-17,S011,Charlotte SouthPark,Southeast,Beauty,10,17,651.07,371.11,57.0,260,145,0,99.1,97.6,0
2026-06-17,S011,Charlotte SouthPark,Southeast,Consumer Electronics,2,3,438.85,136.04,31.0,20,38,1,90.66,93.89,0
2026-06-17,S012,Boston Seaport,Northeast,Apparel,10,16,883.23,459.28,52.0,118,110,0,99.1,97.6,0
2026-06-17,S012,Boston Seaport,Northeast,Footwear,6,10,870.06,426.33,49.0,112,75,0,99.1,97.6,1
2026-06-17,S012,Boston Seaport,Northeast,Home,4,6,442.97,203.77,46.0,99,68,0,99.1,97.6,0
2026-06-17,S012,Boston Seaport,Northeast,Beauty,13,19,684.32,390.07,57.0,187,145,0,99.1,97.6,2
2026-06-17,S012,Boston Seaport,Northeast,Consumer Electronics,3,5,782.25,242.5,31.0,28,38,0,97.4,96.8,0
2026-06-18,S001,Austin Central,South Central,Apparel,10,15,843.72,438.73,52.0,175,110,0,99.1,97.6,1
2026-06-18,S001,Austin Central,South Central,Footwear,9,13,990.37,485.28,49.0,57,75,0,99.1,97.6,1
2026-06-18,S001,Austin Central,South Central,Home,6,10,693.5,319.01,46.0,61,68,0,99.1,97.6,1
2026-06-18,S001,Austin Central,South Central,Beauty,10,17,573.2,326.72,57.0,168,145,0,99.1,97.6,1
2026-06-18,S001,Austin Central,South Central,Consumer Electronics,6,7,1027.22,318.44,31.0,21,38,0,97.4,96.8,0
2026-06-18,S002,Dallas North,South Central,Apparel,12,18,1035.59,538.51,52.0,166,110,0,99.1,97.6,1
2026-06-18,S002,Dallas North,South Central,Footwear,7,10,764.94,374.82,49.0,112,75,0,99.1,97.6,1
2026-06-18,S002,Dallas North,South Central,Home,4,7,484.84,223.03,46.0,52,68,0,99.1,97.6,1
2026-06-18,S002,Dallas North,South Central,Beauty,15,19,728.51,415.25,57.0,124,145,0,99.1,97.6,1
2026-06-18,S002,Dallas North,South Central,Consumer Electronics,3,4,653.9,202.71,31.0,14,38,1,91.86,94.46,0
2026-06-18,S003,Houston Heights,South Central,Apparel,9,13,765.13,397.87,52.0,182,110,0,99.1,97.6,1
2026-06-18,S003,Houston Heights,South Central,Footwear,7,11,900.12,441.06,49.0,78,75,0,99.1,97.6,1
2026-06-18,S003,Houston Heights,South Central,Home,7,9,630.49,290.02,46.0,113,68,0,99.1,97.6,0
2026-06-18,S003,Houston Heights,South Central,Beauty,11,19,673.61,383.96,57.0,147,145,0,99.1,97.6,2
2026-06-18,S003,Houston Heights,South Central,Consumer Electronics,2,3,452.03,140.13,31.0,12,38,1,92.21,92.74,0
2026-06-18,S004,Chicago Loop,Midwest,Apparel,11,14,849.18,441.57,52.0,182,110,0,99.1,97.6,1
2026-06-18,S004,Chicago Loop,Midwest,Footwear,8,10,768.44,376.54,49.0,61,75,0,99.1,97.6,1
2026-06-18,S004,Chicago Loop,Midwest,Home,7,10,652.59,300.19,46.0,64,68,0,99.1,97.6,1
2026-06-18,S004,Chicago Loop,Midwest,Beauty,16,22,845.56,481.97,57.0,261,145,0,99.1,97.6,0
2026-06-18,S004,Chicago Loop,Midwest,Consumer Electronics,3,5,755.59,234.23,31.0,22,38,0,97.4,96.8,0
2026-06-18,S005,Minneapolis Uptown,Midwest,Apparel,6,10,548.2,285.06,52.0,99,110,0,99.1,97.6,0
2026-06-18,S005,Minneapolis Uptown,Midwest,Footwear,5,8,618.47,303.05,49.0,80,75,0,99.1,97.6,0
2026-06-18,S005,Minneapolis Uptown,Midwest,Home,4,6,427.25,196.54,46.0,98,68,0,99.1,97.6,0
2026-06-18,S005,Minneapolis Uptown,Midwest,Beauty,12,15,571.71,325.87,57.0,121,145,0,99.1,97.6,1
2026-06-18,S005,Minneapolis Uptown,Midwest,Consumer Electronics,2,4,648.64,201.08,31.0,14,38,1,92.12,92.39,0
2026-06-18,S006,Denver Union,Mountain,Apparel,11,16,970.0,504.4,52.0,89,110,0,99.1,97.6,1
2026-06-18,S006,Denver Union,Mountain,Footwear,7,11,938.4,459.82,49.0,58,75,0,99.1,97.6,1
2026-06-18,S006,Denver Union,Mountain,Home,5,8,562.37,258.69,46.0,111,68,0,99.1,97.6,1
2026-06-18,S006,Denver Union,Mountain,Beauty,9,13,477.67,272.27,57.0,127,145,0,99.1,97.6,1
2026-06-18,S006,Denver Union,Mountain,Consumer Electronics,5,6,924.5,286.59,31.0,26,38,0,97.4,96.8,0
2026-06-18,S007,Phoenix Biltmore,Southwest,Apparel,10,15,868.42,451.58,52.0,175,110,0,99.1,97.6,1
2026-06-18,S007,Phoenix Biltmore,Southwest,Footwear,8,10,762.2,373.48,49.0,70,75,0,99.1,97.6,0
2026-06-18,S007,Phoenix Biltmore,Southwest,Home,7,9,665.41,306.09,46.0,113,68,0,99.1,97.6,1
2026-06-18,S007,Phoenix Biltmore,Southwest,Beauty,14,21,800.75,456.43,57.0,250,145,0,99.1,97.6,2
2026-06-18,S007,Phoenix Biltmore,Southwest,Consumer Electronics,2,3,486.63,150.86,31.0,16,38,1,92.02,93.91,0
2026-06-18,S008,Seattle Capitol Hill,Pacific,Apparel,9,14,737.11,383.3,52.0,88,110,0,99.1,97.6,0
2026-06-18,S008,Seattle Capitol Hill,Pacific,Footwear,8,12,1046.62,512.84,49.0,69,75,0,99.1,97.6,1
2026-06-18,S008,Seattle Capitol Hill,Pacific,Home,4,6,418.44,192.48,46.0,116,68,0,99.1,97.6,0
2026-06-18,S008,Seattle Capitol Hill,Pacific,Beauty,13,17,607.91,346.51,57.0,217,145,0,99.1,97.6,2
2026-06-18,S008,Seattle Capitol Hill,Pacific,Consumer Electronics,2,3,482.07,149.44,31.0,13,38,1,92.14,95.02,0
2026-06-18,S009,Portland Pearl,Pacific,Apparel,9,14,853.35,443.74,52.0,192,110,0,99.1,97.6,1
2026-06-18,S009,Portland Pearl,Pacific,Footwear,6,8,628.88,308.15,49.0,121,75,0,99.1,97.6,1
2026-06-18,S009,Portland Pearl,Pacific,Home,4,6,414.78,190.8,46.0,107,68,0,99.1,97.6,0
2026-06-18,S009,Portland Pearl,Pacific,Beauty,11,18,653.87,372.71,57.0,230,145,0,99.1,97.6,1
2026-06-18,S009,Portland Pearl,Pacific,Consumer Electronics,2,3,453.12,140.47,31.0,17,38,1,89.51,94.97,0
2026-06-18,S010,Atlanta Midtown,Southeast,Apparel,8,14,823.43,428.18,52.0,122,110,0,99.1,97.6,1
2026-06-18,S010,Atlanta Midtown,Southeast,Footwear,5,8,690.41,338.3,49.0,79,75,0,99.1,97.6,0
2026-06-18,S010,Atlanta Midtown,Southeast,Home,5,8,543.11,249.83,46.0,53,68,0,99.1,97.6,1
2026-06-18,S010,Atlanta Midtown,Southeast,Beauty,13,18,645.71,368.06,57.0,141,145,0,99.1,97.6,0
2026-06-18,S010,Atlanta Midtown,Southeast,Consumer Electronics,2,4,604.7,187.46,31.0,15,38,1,88.66,93.27,0
2026-06-18,S011,Charlotte SouthPark,Southeast,Apparel,11,14,842.78,438.25,52.0,175,110,0,99.1,97.6,0
2026-06-18,S011,Charlotte SouthPark,Southeast,Footwear,6,10,774.29,379.4,49.0,70,75,0,99.1,97.6,1
2026-06-18,S011,Charlotte SouthPark,Southeast,Home,5,8,573.72,263.91,46.0,76,68,0,99.1,97.6,1
2026-06-18,S011,Charlotte SouthPark,Southeast,Beauty,12,15,523.28,298.27,57.0,237,145,0,99.1,97.6,1
2026-06-18,S011,Charlotte SouthPark,Southeast,Consumer Electronics,2,3,429.57,133.17,31.0,16,38,1,92.12,94.15,0
2026-06-18,S012,Boston Seaport,Northeast,Apparel,11,16,964.8,501.7,52.0,92,110,0,99.1,97.6,0
2026-06-18,S012,Boston Seaport,Northeast,Footwear,5,8,681.02,333.7,49.0,94,75,0,99.1,97.6,1
2026-06-18,S012,Boston Seaport,Northeast,Home,5,8,512.19,235.61,46.0,109,68,0,99.1,97.6,1
2026-06-18,S012,Boston Seaport,Northeast,Beauty,13,18,684.47,390.15,57.0,134,145,0,99.1,97.6,1
2026-06-18,S012,Boston Seaport,Northeast,Consumer Electronics,2,3,427.27,132.45,31.0,13,38,1,90.78,94.64,0
2026-06-19,S001,Austin Central,South Central,Apparel,7,12,694.25,361.01,52.0,171,110,0,99.1,97.6,1
2026-06-19,S001,Austin Central,South Central,Footwear,8,12,1014.47,497.09,49.0,134,75,0,99.1,97.6,0
2026-06-19,S001,Austin Central,South Central,Home,7,10,668.27,307.4,46.0,89,68,0,99.1,97.6,1
2026-06-19,S001,Austin Central,South Central,Beauty,13,18,633.34,361.0,57.0,182,145,0,99.1,97.6,1
2026-06-19,S001,Austin Central,South Central,Consumer Electronics,3,4,631.79,195.86,31.0,12,38,1,88.7,93.39,0
2026-06-19,S002,Dallas North,South Central,Apparel,11,15,802.56,417.33,52.0,85,110,0,99.1,97.6,1
2026-06-19,S002,Dallas North,South Central,Footwear,9,12,968.62,474.63,49.0,111,75,0,99.1,97.6,1
2026-06-19,S002,Dallas North,South Central,Home,5,7,493.57,227.04,46.0,78,68,0,99.1,97.6,0
2026-06-19,S002,Dallas North,South Central,Beauty,13,19,645.39,367.87,57.0,213,145,0,99.1,97.6,1
2026-06-19,S002,Dallas North,South Central,Consumer Electronics,3,5,734.94,227.83,31.0,29,38,0,97.4,96.8,0
2026-06-19,S003,Houston Heights,South Central,Apparel,8,12,659.23,342.8,52.0,124,110,0,99.1,97.6,1
2026-06-19,S003,Houston Heights,South Central,Footwear,7,9,751.52,368.24,49.0,74,75,0,99.1,97.6,0
2026-06-19,S003,Houston Heights,South Central,Home,4,6,405.44,186.5,46.0,67,68,0,99.1,97.6,0
2026-06-19,S003,Houston Heights,South Central,Beauty,11,19,656.93,374.45,57.0,123,145,0,99.1,97.6,1
2026-06-19,S003,Houston Heights,South Central,Consumer Electronics,3,5,776.55,240.73,31.0,27,38,0,97.4,96.8,0
2026-06-19,S004,Chicago Loop,Midwest,Apparel,10,13,703.51,365.82,52.0,120,110,0,99.1,97.6,1
2026-06-19,S004,Chicago Loop,Midwest,Footwear,5,9,708.21,347.02,49.0,109,75,0,99.1,97.6,0
2026-06-19,S004,Chicago Loop,Midwest,Home,4,7,504.28,231.97,46.0,51,68,0,99.1,97.6,0
2026-06-19,S004,Chicago Loop,Midwest,Beauty,12,19,682.85,389.22,57.0,123,145,0,99.1,97.6,1
2026-06-19,S004,Chicago Loop,Midwest,Consumer Electronics,2,3,472.32,146.42,31.0,20,38,1,90.39,92.81,0
2026-06-19,S005,Minneapolis Uptown,Midwest,Apparel,6,10,564.64,293.61,52.0,191,110,0,99.1,97.6,1
2026-06-19,S005,Minneapolis Uptown,Midwest,Footwear,5,8,657.01,321.93,49.0,133,75,0,99.1,97.6,0
2026-06-19,S005,Minneapolis Uptown,Midwest,Home,4,6,438.84,201.87,46.0,121,68,0,99.1,97.6,0
2026-06-19,S005,Minneapolis Uptown,Midwest,Beauty,11,15,526.62,300.17,57.0,224,145,0,99.1,97.6,1
2026-06-19,S005,Minneapolis Uptown,Midwest,Consumer Electronics,2,4,594.26,184.22,31.0,23,38,0,97.4,96.8,0
2026-06-19,S006,Denver Union,Mountain,Apparel,7,11,665.11,345.86,52.0,94,110,0,99.1,97.6,1
2026-06-19,S006,Denver Union,Mountain,Footwear,4,7,597.55,292.8,49.0,63,75,0,99.1,97.6,1
2026-06-19,S006,Denver Union,Mountain,Home,5,7,469.56,216.0,46.0,123,68,0,99.1,97.6,1
2026-06-19,S006,Denver Union,Mountain,Beauty,11,17,632.17,360.34,57.0,261,145,0,99.1,97.6,1
2026-06-19,S006,Denver Union,Mountain,Consumer Electronics,3,4,598.32,185.48,31.0,13,38,1,91.76,94.06,0
2026-06-19,S007,Phoenix Biltmore,Southwest,Apparel,9,13,726.23,377.64,52.0,111,110,0,99.1,97.6,0
2026-06-19,S007,Phoenix Biltmore,Southwest,Footwear,8,11,963.88,472.3,49.0,94,75,0,99.1,97.6,1
2026-06-19,S007,Phoenix Biltmore,Southwest,Home,6,8,514.75,236.78,46.0,89,68,0,99.1,97.6,0
2026-06-19,S007,Phoenix Biltmore,Southwest,Beauty,11,18,650.08,370.55,57.0,228,145,0,99.1,97.6,1
2026-06-19,S007,Phoenix Biltmore,Southwest,Consumer Electronics,2,4,658.34,204.08,31.0,27,38,0,97.4,96.8,0
2026-06-19,S008,Seattle Capitol Hill,Pacific,Apparel,10,16,847.43,440.66,52.0,154,110,0,99.1,97.6,1
2026-06-19,S008,Seattle Capitol Hill,Pacific,Footwear,8,11,921.17,451.37,49.0,68,75,0,99.1,97.6,1
2026-06-19,S008,Seattle Capitol Hill,Pacific,Home,4,7,503.21,231.48,46.0,74,68,0,99.1,97.6,1
2026-06-19,S008,Seattle Capitol Hill,Pacific,Beauty,10,16,581.51,331.46,57.0,119,145,0,99.1,97.6,1
2026-06-19,S008,Seattle Capitol Hill,Pacific,Consumer Electronics,2,4,603.6,187.12,31.0,20,38,1,88.66,92.6,0
2026-06-19,S009,Portland Pearl,Pacific,Apparel,5,9,530.11,275.66,52.0,104,110,0,99.1,97.6,0
2026-06-19,S009,Portland Pearl,Pacific,Footwear,6,9,684.25,335.28,49.0,90,75,0,99.1,97.6,0
2026-06-19,S009,Portland Pearl,Pacific,Home,3,5,321.18,147.74,46.0,71,68,0,99.1,97.6,0
2026-06-19,S009,Portland Pearl,Pacific,Beauty,11,14,535.13,305.02,57.0,143,145,0,99.1,97.6,1
2026-06-19,S009,Portland Pearl,Pacific,Consumer Electronics,2,3,460.32,142.7,31.0,15,38,1,91.38,94.82,0
2026-06-19,S010,Atlanta Midtown,Southeast,Apparel,12,15,818.9,425.83,52.0,186,110,0,99.1,97.6,1
2026-06-19,S010,Atlanta Midtown,Southeast,Footwear,5,7,604.98,296.44,49.0,109,75,0,99.1,97.6,0
2026-06-19,S010,Atlanta Midtown,Southeast,Home,5,8,528.62,243.17,46.0,122,68,0,99.1,97.6,0
2026-06-19,S010,Atlanta Midtown,Southeast,Beauty,11,15,539.42,307.47,57.0,261,145,0,99.1,97.6,0
2026-06-19,S010,Atlanta Midtown,Southeast,Consumer Electronics,1,2,299.03,92.7,31.0,17,38,1,89.58,93.66,0
2026-06-19,S011,Charlotte SouthPark,Southeast,Apparel,7,11,648.28,337.11,52.0,144,110,0,99.1,97.6,1
2026-06-19,S011,Charlotte SouthPark,Southeast,Footwear,6,9,725.24,355.37,49.0,82,75,0,99.1,97.6,1
2026-06-19,S011,Charlotte SouthPark,Southeast,Home,4,6,401.93,184.89,46.0,120,68,0,99.1,97.6,0
2026-06-19,S011,Charlotte SouthPark,Southeast,Beauty,11,17,626.42,357.06,57.0,202,145,0,99.1,97.6,1
2026-06-19,S011,Charlotte SouthPark,Southeast,Consumer Electronics,3,4,625.5,193.9,31.0,29,38,0,97.4,96.8,0
2026-06-19,S012,Boston Seaport,Northeast,Apparel,8,12,724.85,376.92,52.0,86,110,0,99.1,97.6,1
2026-06-19,S012,Boston Seaport,Northeast,Footwear,6,9,759.96,372.38,49.0,138,75,0,99.1,97.6,0
2026-06-19,S012,Boston Seaport,Northeast,Home,6,9,577.44,265.62,46.0,69,68,0,99.1,97.6,0
2026-06-19,S012,Boston Seaport,Northeast,Beauty,11,20,699.22,398.55,57.0,177,145,0,99.1,97.6,1
2026-06-19,S012,Boston Seaport,Northeast,Consumer Electronics,2,4,612.76,189.96,31.0,23,38,0,97.4,96.8,0
2026-06-20,S001,Austin Central,South Central,Apparel,9,12,655.49,340.86,52.0,128,110,0,99.1,97.6,0
2026-06-20,S001,Austin Central,South Central,Footwear,6,10,827.28,405.37,49.0,106,75,0,99.1,97.6,0
2026-06-20,S001,Austin Central,South Central,Home,5,7,506.7,233.08,46.0,90,68,0,99.1,97.6,0
2026-06-20,S001,Austin Central,South Central,Beauty,11,16,606.8,345.87,57.0,176,145,0,99.1,97.6,1
2026-06-20,S001,Austin Central,South Central,Consumer Electronics,3,4,652.24,202.19,31.0,16,38,1,92.37,94.75,0
2026-06-20,S002,Dallas North,South Central,Apparel,8,13,686.34,356.9,52.0,144,110,0,99.1,97.6,1
2026-06-20,S002,Dallas North,South Central,Footwear,5,8,608.37,298.1,49.0,109,75,0,99.1,97.6,1
2026-06-20,S002,Dallas North,South Central,Home,5,8,581.89,267.67,46.0,84,68,0,99.1,97.6,0
2026-06-20,S002,Dallas North,South Central,Beauty,11,16,616.06,351.15,57.0,186,145,0,99.1,97.6,1
2026-06-20,S002,Dallas North,South Central,Consumer Electronics,2,3,475.38,147.37,31.0,16,38,1,88.78,93.97,0
2026-06-20,S003,Houston Heights,South Central,Apparel,7,12,714.51,371.55,52.0,142,110,0,99.1,97.6,0
2026-06-20,S003,Houston Heights,South Central,Footwear,6,9,720.76,353.17,49.0,102,75,0,99.1,97.6,1
2026-06-20,S003,Houston Heights,South Central,Home,4,6,422.06,194.15,46.0,121,68,0,99.1,97.6,0
2026-06-20,S003,Houston Heights,South Central,Beauty,11,14,488.64,278.53,57.0,237,145,0,99.1,97.6,1
2026-06-20,S003,Houston Heights,South Central,Consumer Electronics,4,5,778.46,241.32,31.0,24,38,0,97.4,96.8,0
2026-06-20,S004,Chicago Loop,Midwest,Apparel,6,10,582.08,302.68,52.0,146,110,0,99.1,97.6,1
2026-06-20,S004,Chicago Loop,Midwest,Footwear,5,8,681.06,333.72,49.0,76,75,0,99.1,97.6,0
2026-06-20,S004,Chicago Loop,Midwest,Home,5,6,416.06,191.39,46.0,108,68,0,99.1,97.6,1
2026-06-20,S004,Chicago Loop,Midwest,Beauty,13,17,591.52,337.16,57.0,195,145,0,99.1,97.6,1
2026-06-20,S004,Chicago Loop,Midwest,Consumer Electronics,3,4,634.77,196.78,31.0,15,38,1,92.57,92.88,0
2026-06-20,S005,Minneapolis Uptown,Midwest,Apparel,6,8,463.18,240.85,52.0,136,110,0,99.1,97.6,0
2026-06-20,S005,Minneapolis Uptown,Midwest,Footwear,6,8,655.45,321.17,49.0,74,75,0,99.1,97.6,0
2026-06-20,S005,Minneapolis Uptown,Midwest,Home,3,6,443.4,203.96,46.0,104,68,0,99.1,97.6,0
2026-06-20,S005,Minneapolis Uptown,Midwest,Beauty,7,10,360.11,205.26,57.0,136,145,0,99.1,97.6,0
2026-06-20,S005,Minneapolis Uptown,Midwest,Consumer Electronics,1,2,327.31,101.47,31.0,18,38,1,88.64,95.24,0
2026-06-20,S006,Denver Union,Mountain,Apparel,8,11,611.09,317.77,52.0,139,110,0,99.1,97.6,1
2026-06-20,S006,Denver Union,Mountain,Footwear,4,7,610.92,299.35,49.0,111,75,0,99.1,97.6,0
2026-06-20,S006,Denver Union,Mountain,Home,4,6,408.04,187.7,46.0,71,68,0,99.1,97.6,0
2026-06-20,S006,Denver Union,Mountain,Beauty,11,14,524.5,298.97,57.0,244,145,0,99.1,97.6,1
2026-06-20,S006,Denver Union,Mountain,Consumer Electronics,3,4,585.47,181.5,31.0,22,38,0,97.4,96.8,0
2026-06-20,S007,Phoenix Biltmore,Southwest,Apparel,7,10,603.33,313.73,52.0,101,110,0,99.1,97.6,1
2026-06-20,S007,Phoenix Biltmore,Southwest,Footwear,6,10,834.62,408.96,49.0,136,75,0,99.1,97.6,1
2026-06-20,S007,Phoenix Biltmore,Southwest,Home,5,7,475.59,218.77,46.0,125,68,0,99.1,97.6,0
2026-06-20,S007,Phoenix Biltmore,Southwest,Beauty,12,17,584.86,333.37,57.0,125,145,0,99.1,97.6,0
2026-06-20,S007,Phoenix Biltmore,Southwest,Consumer Electronics,2,3,494.87,153.41,31.0,20,38,1,91.25,94.3,0
2026-06-20,S008,Seattle Capitol Hill,Pacific,Apparel,9,13,694.46,361.12,52.0,172,110,0,99.1,97.6,1
2026-06-20,S008,Seattle Capitol Hill,Pacific,Footwear,7,10,815.49,399.59,49.0,102,75,0,99.1,97.6,0
2026-06-20,S008,Seattle Capitol Hill,Pacific,Home,4,7,505.1,232.35,46.0,55,68,0,99.1,97.6,0
2026-06-20,S008,Seattle Capitol Hill,Pacific,Beauty,11,18,643.89,367.02,57.0,128,145,0,99.1,97.6,1
2026-06-20,S008,Seattle Capitol Hill,Pacific,Consumer Electronics,2,3,449.42,139.32,31.0,15,38,1,88.66,93.65,0
2026-06-20,S009,Portland Pearl,Pacific,Apparel,7,9,510.27,265.34,52.0,139,110,0,99.1,97.6,0
2026-06-20,S009,Portland Pearl,Pacific,Footwear,6,8,665.69,326.19,49.0,134,75,0,99.1,97.6,1
2026-06-20,S009,Portland Pearl,Pacific,Home,3,4,264.19,121.53,46.0,99,68,0,99.1,97.6,0
2026-06-20,S009,Portland Pearl,Pacific,Beauty,8,14,474.37,270.39,57.0,114,145,0,99.1,97.6,1
2026-06-20,S009,Portland Pearl,Pacific,Consumer Electronics,2,3,491.39,152.33,31.0,13,38,1,91.12,94.97,0
2026-06-20,S010,Atlanta Midtown,Southeast,Apparel,10,13,734.2,381.79,52.0,115,110,0,99.1,97.6,1
2026-06-20,S010,Atlanta Midtown,Southeast,Footwear,5,8,648.22,317.63,49.0,114,75,0,99.1,97.6,0
2026-06-20,S010,Atlanta Midtown,Southeast,Home,4,7,495.87,228.1,46.0,56,68,0,99.1,97.6,0
2026-06-20,S010,Atlanta Midtown,Southeast,Beauty,9,13,439.7,250.63,57.0,129,145,0,99.1,97.6,0
2026-06-20,S010,Atlanta Midtown,Southeast,Consumer Electronics,2,3,455.18,141.11,31.0,14,38,1,91.1,93.46,0
2026-06-20,S011,Charlotte SouthPark,Southeast,Apparel,8,13,730.33,379.77,52.0,171,110,0,99.1,97.6,1
2026-06-20,S011,Charlotte SouthPark,Southeast,Footwear,5,8,676.23,331.35,49.0,71,75,0,99.1,97.6,1
2026-06-20,S011,Charlotte SouthPark,Southeast,Home,3,5,327.91,150.84,46.0,64,68,0,99.1,97.6,0
2026-06-20,S011,Charlotte SouthPark,Southeast,Beauty,8,13,501.04,285.59,57.0,241,145,0,99.1,97.6,1
2026-06-20,S011,Charlotte SouthPark,Southeast,Consumer Electronics,2,4,595.27,184.53,31.0,28,38,0,97.4,96.8,0
2026-06-20,S012,Boston Seaport,Northeast,Apparel,8,14,746.33,388.09,52.0,131,110,0,99.1,97.6,1
2026-06-20,S012,Boston Seaport,Northeast,Footwear,5,9,716.45,351.06,49.0,117,75,0,99.1,97.6,0
2026-06-20,S012,Boston Seaport,Northeast,Home,4,6,403.05,185.4,46.0,118,68,0,99.1,97.6,0
2026-06-20,S012,Boston Seaport,Northeast,Beauty,9,13,456.32,260.1,57.0,244,145,0,99.1,97.6,0
2026-06-20,S012,Boston Seaport,Northeast,Consumer Electronics,2,4,603.57,187.11,31.0,21,38,0,97.4,96.8,0
2026-06-21,S001,Austin Central,South Central,Apparel,10,14,749.78,389.89,52.0,197,110,0,99.1,97.6,1
2026-06-21,S001,Austin Central,South Central,Footwear,6,10,765.46,375.08,49.0,118,75,0,99.1,97.6,1
2026-06-21,S001,Austin Central,South Central,Home,5,8,513.57,236.24,46.0,94,68,0,99.1,97.6,0
2026-06-21,S001,Austin Central,South Central,Beauty,13,16,583.88,332.81,57.0,162,145,0,99.1,97.6,1
2026-06-21,S001,Austin Central,South Central,Consumer Electronics,2,3,486.97,150.96,31.0,17,38,1,90.79,93.12,0
2026-06-21,S002,Dallas North,South Central,Apparel,9,12,664.11,345.34,52.0,91,110,0,99.1,97.6,1
2026-06-21,S002,Dallas North,South Central,Footwear,4,7,593.36,290.75,49.0,130,75,0,99.1,97.6,0
2026-06-21,S002,Dallas North,South Central,Home,4,7,469.11,215.79,46.0,102,68,0,99.1,97.6,0
2026-06-21,S002,Dallas North,South Central,Beauty,12,17,575.88,328.25,57.0,189,145,0,99.1,97.6,1
2026-06-21,S002,Dallas North,South Central,Consumer Electronics,2,4,617.02,191.28,31.0,28,38,0,97.4,96.8,0
2026-06-21,S003,Houston Heights,South Central,Apparel,8,12,688.95,358.26,52.0,97,110,0,99.1,97.6,0
2026-06-21,S003,Houston Heights,South Central,Footwear,5,9,783.3,383.81,49.0,112,75,0,99.1,97.6,0
2026-06-21,S003,Houston Heights,South Central,Home,4,5,318.42,146.48,46.0,84,68,0,99.1,97.6,0
2026-06-21,S003,Houston Heights,South Central,Beauty,8,13,440.43,251.04,57.0,250,145,0,99.1,97.6,0
2026-06-21,S003,Houston Heights,South Central,Consumer Electronics,2,3,476.01,147.56,31.0,22,38,0,97.4,96.8,0
2026-06-21,S004,Chicago Loop,Midwest,Apparel,8,14,739.27,384.42,52.0,196,110,0,99.1,97.6,1
2026-06-21,S004,Chicago Loop,Midwest,Footwear,7,9,767.09,375.88,49.0,81,75,0,99.1,97.6,0
2026-06-21,S004,Chicago Loop,Midwest,Home,4,6,428.33,197.03,46.0,70,68,0,99.1,97.6,0
2026-06-21,S004,Chicago Loop,Midwest,Beauty,10,16,546.78,311.66,57.0,216,145,0,99.1,97.6,1
2026-06-21,S004,Chicago Loop,Midwest,Consumer Electronics,3,5,777.88,241.14,31.0,26,38,0,97.4,96.8,0
2026-06-21,S005,Minneapolis Uptown,Midwest,Apparel,5,8,443.56,230.65,52.0,183,110,0,99.1,97.6,0
2026-06-21,S005,Minneapolis Uptown,Midwest,Footwear,5,7,600.56,294.28,49.0,72,75,0,99.1,97.6,0
2026-06-21,S005,Minneapolis Uptown,Midwest,Home,2,4,283.76,130.53,46.0,95,68,0,99.1,97.6,0
2026-06-21,S005,Minneapolis Uptown,Midwest,Beauty,10,14,483.69,275.7,57.0,175,145,0,99.1,97.6,1
2026-06-21,S005,Minneapolis Uptown,Midwest,Consumer Electronics,2,3,438.09,135.81,31.0,23,38,0,97.4,96.8,0
2026-06-21,S006,Denver Union,Mountain,Apparel,7,9,547.18,284.54,52.0,122,110,0,99.1,97.6,0
2026-06-21,S006,Denver Union,Mountain,Footwear,5,7,585.53,286.91,49.0,120,75,0,99.1,97.6,1
2026-06-21,S006,Denver Union,Mountain,Home,4,5,332.85,153.11,46.0,58,68,0,99.1,97.6,0
2026-06-21,S006,Denver Union,Mountain,Beauty,7,11,387.15,220.68,57.0,121,145,0,99.1,97.6,1
2026-06-21,S006,Denver Union,Mountain,Consumer Electronics,1,2,304.88,94.51,31.0,19,38,1,90.89,94.39,0
2026-06-21,S007,Phoenix Biltmore,Southwest,Apparel,6,10,585.59,304.51,52.0,125,110,0,99.1,97.6,0
2026-06-21,S007,Phoenix Biltmore,Southwest,Footwear,5,9,715.86,350.77,49.0,87,75,0,99.1,97.6,1
2026-06-21,S007,Phoenix Biltmore,Southwest,Home,3,5,354.23,162.95,46.0,57,68,0,99.1,97.6,0
2026-06-21,S007,Phoenix Biltmore,Southwest,Beauty,7,11,413.56,235.73,57.0,212,145,0,99.1,97.6,1
2026-06-21,S007,Phoenix Biltmore,Southwest,Consumer Electronics,2,4,594.96,184.44,31.0,21,38,0,97.4,96.8,0
